"unique.id","file.name","label","duration","start.time","f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13","f14","f15","f16","f17","f18","f19","f20","f21","f22","f23","f24","f25","f26","f27","f28","f29","f30","f31","f32","f33","f34","f35","f36","f37","f38","f39","f40","f41","f42","f43","f44","f45","f46","f47","f48","f49","f50"
3815,"T0000251","short",0.0051,618.7125,71200,71200,71200,71200,71200,71700,71700,71700,71700,71700,71700,71700,71700,71700,71700,71700,71700,71700,71700,71700,72200,72200,72200,72200,72200,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,73200,73200,73200,73200,73700
3816,"T0000251","step up",0.0286,618.7453,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45400,45400,45400,44900,44900,44900,44900,44900,44400,44400,44400,79100,79100,79500,79500,80000,80000,80000,80000,80000,80000,80000,80000,80500,80000,80000,80000,80000,80000,80000,80000,79500,79500,79500,79500,NA
3817,"T0000251","short",0.0035,618.9486,76600,76600,76600,76600,76600,76600,76600,77600,77600,77600,77600,77600,77600,77600,77600,77600,77600,77600,77600,77600,77600,78100,78100,78100,78100,78100,78100,78100,77600,77600,77600,77600,77600,77600,77600,78100,78100,78100,78100,78100,78100,78100,77600,77600,77600,77600,77600,77600,77600,77100
3818,"T0000251","short",0.0035,619.1196,75100,75100,75100,75100,75100,75100,75100,75600,75600,75600,75600,75600,75600,75600,75600,75600,75600,75600,75600,75600,75600,75600,75600,75600,75600,75600,75600,75600,75600,75600,75600,75600,75600,75600,75600,75100,75100,75100,75100,75100,75100,75100,75100,75100,75100,75100,75100,75100,75100,NA
3819,"T0000251","flat",0.0179,619.2691,NA,NA,76100,76100,76100,76100,76600,76100,76100,76100,76100,76100,76600,76100,76100,76100,76100,76100,76100,76100,76100,76100,76100,76100,76100,76100,76100,76100,76100,76100,76100,76100,76100,76100,76100,76100,76100,76100,76100,76100,76100,76100,76100,76100,76100,76100,76100,76100,76100,75600
3820,"T0000251","flat",0.0174,619.8927,NA,NA,45800,46300,46300,46300,46800,46800,46800,46800,46800,46800,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,46800,46800,46800,46800,46800,46800,46800,46300,NA
3821,"T0000251","short",0.0081,620.1856,71700,71700,71700,71700,71700,71700,71700,71700,71700,71700,71700,71700,71700,72200,72200,72200,72200,72200,72200,72700,72700,72700,72200,72200,72200,72200,72200,72200,72200,72200,72200,72200,72200,72200,72700,72700,72700,72200,72200,72200,72200,72200,72200,72200,72200,72200,NA,NA,NA,NA
3822,"T0000251","short",0.0035,620.3571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3823,"T0000251","short",0.0081,620.4927,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,51200,51200,51200,51200,51200,51200,51200,51200,51200,51700,51700,51700,52700,52700,52700,52200,52200,52200,52200,52200,52200,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700
3824,"T0000251","short-ur",0.0046,625.347,53200,53200,53200,53200,53200,53200,53200,53200,53200,53200,53200,53700,53700,53700,53700,53700,53700,54100,54100,54100,54100,54100,55600,55600,55600,55600,55600,55600,54600,54600,54600,54600,54600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,56100
3825,"T0000251","flat",0.0204,649.4884,78600,78600,79100,78600,79100,79100,79100,79100,79100,79100,79100,79100,79100,79100,79100,79100,79100,79100,79100,79100,79100,79100,79100,79100,79100,79100,79100,79100,79100,79100,79100,79100,78600,78600,78600,78600,78600,78600,78600,78600,78100,78100,78100,78100,78100,77600,77600,77600,77600,77100
3826,"T0000251","short",0.002,650.1703,81000,81000,81000,81000,81000,81000,81000,81000,81000,81000,81000,81000,81000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3827,"T0000251","short",0.002,650.859,72200,72200,72200,72200,72200,72200,72200,72200,72200,72200,72200,72200,72200,71700,71700,71700,71700,71700,71700,71700,71700,71700,71700,71700,71700,71700,71700,71700,71700,71700,71700,71700,71700,71700,71700,71700,71700,71200,71200,71200,71200,71200,71200,71200,71200,71200,71200,71200,71200,71200
3828,"T0000251","short",0.002,660.4769,89300,89300,89300,89300,89300,89300,89300,89300,89300,89300,89300,89300,89300,89800,89800,89800,89800,89800,89800,89800,89800,89800,89800,89800,89800,90300,90300,90300,90300,90300,90300,90300,90300,90300,90300,90300,90300,90800,90800,90800,90800,90800,90800,90800,90800,90800,90800,90800,90800,90800
3829,"T0000251","inverted-u",0.0204,661.8112,48800,48800,49300,49300,49800,49300,49300,50200,50700,50700,50700,50700,50700,51200,51200,50700,50700,50700,50700,50200,50200,49800,49800,49300,49300,49300,47300,47800,47800,47800,47300,45800,46300,46300,46300,45800,45800,45800,NA,NA,44900,44900,44900,44900,44900,44900,44900,44900,44400,NA
3830,"T0000251","short-c",0.0076,662.4404,80000,80000,80000,80000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83900,83900,83900,84400,84400,84400,84900,84900,84900,84900,84900,84900,84900,84900,84900,84900,84900,84900,84900,84400,84400,84400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3831,"T0000251","short",0.0061,682.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69800,69800,69800,69800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69300,69300,69300,69300,70300,70300,70300,70300,NA
3832,"T0000251","upward ramp",0.0174,692.8568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79500,79500,79500,79500,79500,80000,79500,NA
3833,"T0000251","flat",0.0204,693.035,NA,NA,45400,NA,45400,45800,45800,46300,45800,46300,46300,46300,45800,46300,NA,46300,46300,46300,46800,NA,46800,46800,46800,46800,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,46800,47300,46800,46800,46800,46300,45800,46300,46300,46300,46300,46300,46300,45800,45800
3834,"T0000251","multi-step",0.0752,698.6091,NA,NA,NA,NA,65900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46800,NA,NA,46800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70800,70800,70300,NA
3835,"T0000251","step down",0.0168,698.8195,63400,63400,63400,NA,NA,NA,64900,64900,65900,65900,65900,66800,NA,NA,67800,NA,NA,68300,68800,68800,69800,69300,69300,69800,44400,44400,44400,44900,44900,44900,45400,45400,45400,45800,45800,46300,46300,46300,46800,46800,46800,47800,48300,48300,47300,47800,47800,47800,NA,NA
3836,"T0000251","flat",0.025,698.8728,NA,NA,48800,48800,48800,48800,48800,48800,48800,NA,NA,NA,NA,NA,NA,48300,48300,48300,48800,48300,48800,49300,48800,48300,48300,48300,48300,NA,48300,NA,NA,NA,NA,48800,48800,NA,NA,NA,NA,NA,NA,NA,47800,NA,NA,NA,NA,NA,46800,NA
3837,"T0000251","flat",0.0153,712.2053,75600,75600,75600,75600,75600,75600,75600,76100,76100,76100,76100,76100,76100,76100,76600,76600,76600,76100,76100,76100,76600,76600,76600,76600,76600,76600,76600,77100,77100,77100,77100,77100,77100,77100,77100,77100,77600,77600,77600,77600,77600,77600,77600,77600,77600,77600,77600,77600,NA,NA
3838,"T0000251","flat",0.0122,712.4367,79100,79100,79100,79100,79100,79500,79500,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,79500,79500,79500,79500,79500,79500,79100,79100,79100,79100,78600,78600,78100,78100,77600,77600,77600,77600,77100,77100,77100,77100,76600,76600,76100,76100,NA
3839,"T0000251","short-ur",0.0056,712.4899,80500,80500,80500,80500,80500,81000,81000,81000,81000,80500,80500,80500,80500,80500,85400,85400,85400,85400,85900,85900,85900,85900,85900,85900,85900,85900,85900,85900,85900,85900,85900,85900,86900,86900,86900,86900,86900,86900,86900,86900,86900,86900,86900,86900,86900,86900,86900,86900,86900,86900
3840,"T0000251","short",0.0087,713.9046,78100,78100,78100,78600,78600,78600,79100,79100,79100,79500,79500,79500,79100,79100,79100,79100,79100,79100,79100,79100,79100,79100,79100,79100,79100,79100,79100,79100,79100,79100,79100,79100,79100,79100,79100,79100,79100,79100,78600,78600,78600,NA,NA,NA,NA,NA,NA,NA,NA,NA
3841,"T0000251","flat",0.0215,715.1339,NA,NA,NA,NA,NA,77100,NA,NA,NA,77600,77600,78600,78100,78100,79100,79100,78600,78600,79100,79500,NA,NA,NA,NA,80000,NA,80500,80500,81500,81500,80500,81000,81000,81000,81500,82000,82000,82000,81500,81500,81000,82000,NA,NA,81000,81000,80500,80500,NA,NA
3842,"T0000251","short",0.0056,716.3243,80000,80000,80000,80000,80000,80000,80000,80000,80000,80500,80500,80500,80500,80500,80500,80500,80500,80500,80500,80500,80500,80500,80500,80500,80500,80500,80500,80000,80000,80000,80000,80000,80500,80500,80500,80500,80000,80000,80000,80000,80000,80500,80500,80500,80500,80500,80500,80500,80500,NA
3843,"T0000251","flat",0.0486,716.3832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76600,NA,NA,77600,78600,78600,79100,79100,79100,79100,79100,79100,NA
3844,"T0000251","short",0.0081,716.7897,NA,NA,NA,NA,NA,NA,NA,79100,79100,79100,79100,79100,79100,78100,78100,78100,NA,NA,NA,79500,79500,79500,NA,NA,NA,79500,79500,79500,NA,NA,NA,78600,78600,78600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3845,"T0000251","flat",0.0481,717.0385,NA,NA,NA,NA,NA,78600,78600,NA,78600,78100,78600,78600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3846,"T0000251","flat",0.0604,718.5827,42400,42400,42900,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,42900,42900,42900,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,41900,41900,41900,42400,41900,41900,41900,41900,42400,42400,42400,42400,42400,42900,42900,42900,42900,NA
3847,"T0000251","short-dr",0.0056,741.2183,57100,57100,57100,57100,57100,56100,56100,56100,56100,56600,56600,56600,56600,56600,56100,56100,56100,56100,56100,56100,56100,56100,56100,55600,55600,55600,55600,55100,55100,55100,55100,55100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,NA,NA,NA,NA,NA
3848,"T0000251","flat",0.0568,745.218,36600,36600,36600,NA,NA,36600,36600,36600,36600,37100,NA,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,37500,37100,37500,37100,37100,37100,37100,37100,NA,NA
3849,"T0000251","flat",0.0378,760.1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37500,37500,38000,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,38000,38000,38000,38000,38000,38000,38000,38000,38000,NA,NA,NA,NA,38500,NA,NA
3850,"T0000251","flat",0.1879,760.3886,NA,40500,41500,41900,42400,42400,42400,42400,42400,42400,41900,41900,41900,41900,41500,41500,41500,41500,41500,41500,41500,41500,41500,41500,41000,41000,41000,41000,41000,41000,41000,41000,41000,40500,40500,40500,40500,40500,40500,40500,41000,41500,41500,41900,42400,42400,42900,42900,42900,42900
3851,"T0000251","short-c",0.0066,760.621,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,44900,44900,44900,44900,44400,44400,44400,44900,44900,44900,44900,43900,43900,43900,43900,NA,NA,NA,NA,NA,NA,NA,NA
3852,"T0000251","short-ur",0.0046,761.1699,72200,72200,72200,72200,72200,72200,NA,NA,NA,NA,NA,78600,78600,78600,78600,78600,78600,78600,78600,78600,78600,78600,78100,78100,78100,78100,78100,78100,78600,78600,78600,78600,78600,78600,78600,78600,78600,78600,78600,78100,78100,78100,78100,78100,78100,78100,78100,78100,78100,78600
3853,"T0000251","flat",0.0348,766.8341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66400,65900,65900,65900,65900,65400,65400,65400,65400,64900,65400
3854,"T0000251","short-ur",0.004,783.7393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78600,78600,78600,78600,78600,78600,78600,78600,78600,78600,78600,78600,78600,78600,78600,78600,78600,78600,NA
3855,"T0000251","short-ur",0.004,784.408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3856,"T0000251","short-dr",0.0066,785.3916,49800,49800,49800,49800,49800,49800,49800,49800,49800,49800,49800,49800,49300,49300,49300,49300,48800,48800,48800,46800,46800,46800,46800,47300,47300,47300,47300,46800,46800,46800,46800,46300,46300,46300,45800,45800,45800,45800,45400,45400,45400,45400,44900,44900,44900,44900,44400,44400,44400,43400
3857,"T0000251","short-ur",0.0015,785.6466,84400,84400,84400,84400,84400,84400,84400,84400,84400,84400,84400,84400,84400,84400,84400,84400,84400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3858,"T0000251","unclear",0.0128,785.6901,46300,46300,45800,45800,45800,45800,45400,45400,NA,NA,NA,NA,NA,NA,39000,39000,38500,38500,NA,NA,38000,38000,38000,38000,NA,NA,NA,NA,NA,NA,NA,NA,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,39000,39000,38500,38500,38000,38000,38000,NA
3859,"T0000251","unclear",0.0107,785.9691,NA,NA,NA,NA,NA,89300,89300,44900,44900,44900,57600,57600,58100,58100,59500,59500,59500,60500,60500,59000,59000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92200,92200,90800,90800,90800,NA,NA,NA,NA,NA
3860,"T0000251","short-ur",0.002,786.2948,90300,90300,90300,90300,90300,90300,90300,90300,90300,90300,90300,90300,90300,90300,90300,90300,90300,90300,90300,90300,90300,90300,90300,90300,90300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3861,"T0000251","short-dr",0.003,786.3362,79500,79500,79500,79500,79500,79500,79500,79500,79500,80000,80000,80000,80000,80000,80000,80000,80000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78600,78600,78600,78600,78600,78600,78600,78600,NA,NA,NA,NA,NA,NA,NA,NA,NA
3862,"T0000251","short-ur",0.003,786.6593,83000,83000,83000,83000,83000,83000,83000,83000,83000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3863,"T0000251","short-dr",0.003,786.7008,81000,81000,81000,81000,81000,81000,81000,81000,81000,81500,81500,81500,81500,81500,81500,81500,81500,81000,81000,81000,81000,81000,81000,81000,81000,81000,81000,81000,81000,81000,81000,81000,81000,78600,78600,78600,78600,78600,78600,78600,78600,NA,NA,NA,NA,NA,NA,NA,NA,NA
3864,"T0000251","short-dr",0.0046,787.0725,82500,82500,82500,82500,82500,82500,82000,82000,82000,82000,82000,81000,81000,81000,81000,81000,81000,NA,NA,NA,NA,NA,69300,69300,69300,69300,69300,69300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3865,"T0000251","short-ur",0.002,787.3935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90300,90300,90300,90300,90300,90300,90300,90300,90300,90300,90300,90300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90300
3866,"T0000251","short-dr",0.002,787.438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68300,68300,68300,68300,68300,68300,68300,68300,68300,68300,68300,68300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3867,"T0000251","short-ur",0.0051,787.7586,81000,81000,81000,81000,81000,83000,83000,83000,83000,83000,NA,NA,NA,NA,NA,89800,89800,89800,89800,89800,91300,91300,91300,91300,91300,90800,90800,90800,90800,90800,90800,90800,90800,90800,90800,90800,90800,90800,90800,90800,92200,92200,92200,92200,92200,NA,NA,NA,NA,NA
3868,"T0000251","short-dr",0.0025,787.8015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3869,"T0000251","short-ur",0.002,787.8251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62500,62500,62500,62500,62500,62500,62500,62500,62500,62500,62500,62500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3870,"T0000251","flat",0.0204,788.1569,41000,41000,NA,NA,75600,NA,NA,NA,NA,NA,NA,NA,NA,75100,75600,37500,38500,38500,38000,38500,77600,39000,39000,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39000,39000,39000,39000,38500,38500,39000,39000,39000,38500,38000,38000,37500,NA
3871,"T0000251","short-ur",0.002,788.7672,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3872,"T0000251","flat-z",0.1469,805.1199,NA,37500,NA,NA,NA,37500,37500,37500,37500,38000,37500,38000,38000,38000,38000,38500,38500,38500,39000,39000,39000,39000,39500,39500,40000,40500,40500,40500,40500,40500,40500,40500,40500,40500,40000,40000,40000,39500,39000,39000,37500,37500,37500,37100,37100,37100,NA,NA,36100,35600
3873,"T0000251","flat-mz",0.0547,805.3191,35100,35600,35600,35600,35600,35600,36100,36100,36100,36100,36100,36600,36600,36600,36600,36600,36600,37100,37100,37100,37100,37500,37500,37500,37500,38500,39000,39500,39000,39500,39500,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,NA,38000,37500,37500,37500,NA
3874,"T0000251","flat",0.0568,805.9642,NA,35600,35100,35100,35100,35600,35600,35600,35600,35600,35600,35600,35600,35600,35600,35600,35600,35600,35600,36100,36100,36100,36100,36100,36100,36100,36100,36100,36100,36100,36100,36100,36100,36100,36100,36100,36100,36100,36100,36100,36100,36100,36100,36100,36100,36100,36100,36100,35600,35100
3875,"T0000251","flat",0.0409,807.5709,35100,35600,35600,35600,36100,36100,36100,36100,36600,36600,36600,37100,37100,37100,37100,37100,37100,37500,37500,37500,37500,38000,38000,38500,38500,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,38500,38500,39000,38500,38500,38500,38500,38000,37500,37500,37500,37100
3876,"T0000251","flat-z",0.1044,807.7419,36100,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,37100,37100,37100,37100,37500,37500,37500,40500,40500,41000,40500,40500,40500,41000,41000,41900,42400,42400,42900,42900,42900,43400,43400,43400,43400,42900,42400,41900
3877,"T0000251","flat-z",0.1054,807.9989,40500,NA,41500,41500,41500,41900,41900,42400,42400,42900,42900,43400,43400,43400,43900,44400,44400,44900,45400,45400,45800,45800,45800,46300,46300,46300,46300,46300,45800,46300,45800,45800,45800,47300,47800,47800,47800,47300,47300,47300,46800,46800,46300,46300,45800,44900,44400,43400,42900,41500
3878,"T0000251","short-ur",0.0035,808.2821,47300,47300,47300,47300,47300,47300,47300,48800,48800,48800,48800,48800,48800,48800,NA,NA,NA,NA,NA,NA,NA,52200,52200,52200,52200,52200,52200,52200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51200,51200,51200,51200,51200,51200,51200,NA
3879,"T0000251","short-ur",0.0035,808.5432,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,55100,55100,55100,55100,55100,55100,55100,NA,NA,NA,NA,NA,NA,NA,55600,55600,55600,55600,55600,55600,55600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3880,"T0000251","flat",0.0204,839.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37100,37100,37100,37100,37100,37100,37100,NA,NA,NA,NA,37100,37100,37100,37100,37100,37100,37100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38000,38000,38000,38000,38000,38000,38000,NA
3881,"T0000251","flat-z",0.1792,844.4149,36600,37500,38000,39000,40500,41000,41000,41000,41000,41000,41500,41500,41500,41500,41500,41000,40500,NA,40000,40000,39500,NA,39000,38500,39000,38500,38500,38500,38000,38500,38500,39000,39000,39000,39000,39000,39000,39500,40000,40000,40000,40500,41000,41500,41500,41900,42900,43400,44400,43900
3882,"T0000251","flat",0.1111,844.7759,35600,36600,36600,37100,37500,37500,38000,38000,38000,38500,38500,38500,39000,39000,39000,39500,39500,39500,39500,39500,39500,39500,40000,40000,40000,40000,40000,40000,40000,40000,40000,40500,40000,40000,NA,NA,NA,NA,NA,NA,40500,41000,40500,40500,40500,41000,41000,41000,41000,40500
3883,"T0000251","flat",0.1786,845.1138,38000,38000,38000,38500,38500,38500,38500,38500,38500,38000,38000,38000,38000,38000,38000,37500,37500,37500,37500,37500,37500,37500,37500,38000,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37100,37100,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37100
3884,"T0000251","flat",0.0619,859.991,NA,NA,NA,NA,NA,NA,36100,36100,36600,36100,36600,36600,36600,36600,36600,NA,NA,NA,NA,37100,37500,37500,37500,37500,37500,37500,37500,37500,37500,38500,37500,38000,38000,38000,38000,38000,NA,38000,38000,39000,38500,38000,39000,38500,39000,39000,39000,40000,39500,NA
3885,"T0000251","flat",0.0568,860.5404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35100,NA,35100,35100,35100,35600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36100,36600,NA,NA,NA,NA,NA,NA,NA,NA,NA
3886,"T0000251","flat",0.0983,867.3239,NA,NA,NA,NA,NA,NA,NA,NA,34600,34600,35600,NA,35600,34600,35100,34600,35100,35600,35100,35100,NA,NA,35100,NA,NA,NA,NA,NA,35100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3887,"T0000251","upward ramp",0.0168,869.2777,NA,NA,NA,NA,NA,79100,79500,79500,79500,79500,79500,79500,80000,80000,80000,80000,80000,80500,80000,80000,81000,80500,80500,81000,81500,81500,81500,82000,82000,83000,82500,82500,83000,83000,83000,84400,NA,NA,NA,89800,89800,89300,89800,89800,90300,90300,90300,90300,90300,90800
3888,"T0000251","flat",0.0614,887.6134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36100,36100,35600,NA,36600,36100,36100,NA,NA,NA,36100,36100,36100,36100,36600,NA,36600,36600,36600,36600,36600,37100,37100,37100,37100,37100,37500,37500,37500,37500,37500,37500,38000,38000,37500,38000,38500,38500,38500
3889,"T0000251","flat",0.0225,896.1351,32200,32200,32200,31700,31700,31700,31700,32200,32200,32200,32200,32200,32200,32200,32200,31700,31700,31700,31700,31700,31700,32200,31700,32200,32200,32200,31700,31700,32200,32200,32200,31700,31700,31700,31700,31700,32200,31700,32200,31700,31700,31700,31700,31700,NA,31700,31700,31700,31700,NA
3890,"T0000260","flat",0.067,11.6326,44400,44900,44900,45400,44900,46300,46300,45800,46300,46300,46300,46800,46800,46300,46800,46300,46300,46300,45800,45800,45800,45400,45400,44900,44900,44900,44900,44900,44400,44400,44400,44900,44900,44900,44900,44900,44900,44900,44900,44400,44900,44900,44900,44400,44400,44400,44400,44400,43900,NA
3891,"T0000260","inverted-u",0.0578,11.8323,41500,41900,41900,42400,43400,43400,43900,43900,43900,44400,44400,44400,44900,44400,44900,44900,44900,44900,45400,45400,45400,46300,46800,47800,47300,47300,47800,47800,47800,47800,47800,47800,47800,47800,48300,47300,46300,45800,45400,45400,44900,44900,44900,44400,44400,44400,43900,43900,43900,43900
